ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 1 default
9167,variable,,,Punch Petit Coronations Tubos Cuban Cigars,-1,0,visible,,"<h3>Punch Petit Coronations Tubos Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong> : 4 1/2 x 40</li>\n    <li><strong>Strength</strong> : Medium</li>\n</ul>\n\nPunch Petit Coronations Tubos is a cigar made by Punch Cigars, a brand known for their rich, flavorful cigars. The Petit Coronations size is a small, petit corona-style cigar with a length of 4 1/2 inches and a 42 ring gauge. It comes packaged in a metal tube, which helps to protect the cigar and maintain its freshness. This cigar is made with a blend of aged Dominican tobaccos for the filler and binder, wrapped in a reddish-brown Ecuadorian Sumatra wrapper leaf. It is known for its rich, complex flavors and medium-bodied strength. It is a popular choice among cigar enthusiasts for its balance and elegance.\n\n<h3>About Punch Cigars</h3>\n\nPunch is one of the very oldest Habano brands. Don Manuel López of Juan Valle &amp; Co founded it in the mid 19th Century with an eye to the booming British market where a humorous magazine of the same name was much in vogue.\nA contented Mr. Punch, the clown who personified the magazine, is still featured in every box, cigar in hand, and surrounded by 19th Century images of cigar making that remain virtually unchanged over a century and a half later.\nIn 1931 the Punch became associated with Hoyo de Monterrey and the two brands have been made at the same factory ever since. Today the factory is La Corona.\n\nPunch’s distinct medium flavour created with a blend of filler and binder tobaccos from Vuelta Abajo is available in a wide variety of sizes all of which are Tripa larga, Totalmente a Mano – long filler, totally hand made.\n\n<div id=""listado-marcas"">\n<div id=""lostabs""></div>\n<div id=""example_wrapper"" class=""dataTables_wrapper"" role=""grid"">\n<div id=""example_processing"" class=""dataTables_processing""></div>\n</div>\n</div>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuban, Medium, Petit Coronations, Punch Punch, tubos",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_2608-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_2600-wide-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_2591-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_2600-scaled-1.jpg",,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Box of 25 Cigars",1,0,Binder,Cuban,1,1,Filler,Cuba,1,1,Length,5 3/4,1,1,Price Level,Premium ($16-$25),1,1,Ring Gauge,43,1,1,Ring Gauge Group,Medium (40+),1,1,Strength,Medium,1,1,Wrapper,Cuba,1,1,Country,Cuba,1,1,Brand,Punch,1,1,,,,,,,,,,,,,,,,,
9181,variable,,,La Gloria Cubana Invictos,-1,0,visible,,"<h3>La Gloria Cubana Cuban Cigars Invictos Regional Edition Italy 2017</h3>\n\n<ul>\n    <li><strong>Size : </strong>4 7/8 x 50</li>\n    <li><strong>Strength : </strong>Mild-Medium</li>\n</ul>\n\n<h3>About La Gloria Cubana Cigars</h3>\n\nLa Gloria Cubana, founded in 1885,  is a little known jewel amongst Habano brands, nevertheless it enjoys a long history, its name alone clearly defines its origin.\n\nThe brand is characterized by its elegant presentation, especially in the Medaille d’Or Series. All the vitolas are Tripa Larga, Totalmente a Mano – long filler, totally hand made.\n\nThe blend, made from filler and binder tobaccos grown in the Vuelta Abajo region, is classified as medium and offers well-balanced nuances of taste and aroma.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Hahanos, Italy Seleccion, La Gloria Cubana, Mild-Medium, Regional 2017, Robusto",,https://cigarsnstripes.com/wp-content/uploads/2025/05/invictos.jpg,,,,,,,,,0,,Quantity,"Single, Box of 10, 5 Cigars",0,0,Brand,La Gloria Cubana,1,1,Country,Cuba,1,1,Length,4 7/8,1,1,Price Level,Ultra Premium ($25+),1,1,Ring Gauge,50,1,1,Ring Gauge Group,Large (50+),1,1,Size,Robusto,1,1,Shape,Parejo,1,1,Strength,Mild-Medium,1,1,,,,,,,,,,,,,,,,,,,,,
9248,variable,,,Arturo Fuente Cuban Corona,-1,0,visible,,"<h3>Arturo Fuente Cigars Cuban Corona</h3>\n\nThe Arturo Fuente Cuban Corona is a cigar that is often mistaken for a Cuban cigar due to its name and similar appearance. However, it is not a true Cuban cigar as it is made in the Dominican Republic by the Arturo Fuente cigar company. The Cuban Corona has a medium to full-bodied flavor with a blend of Dominican and Nicaraguan fillers and a Cameroon wrapper. It is known for its smooth and creamy flavor with notes of wood and spice.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Arturo Fuente, corona, Cuban Corona, Dominican Republic, New Arrivals",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Arturo-Fuente-Cuban-Corona-Natural-Box-Open.jpg,,,,,,,,,0,,Brand,Arturo Fuente,1,1,Price Level,Budget ($4-$9),1,1,Quantity,"Single, 5 Cigars, 10 Cigars, 25 Cigars",1,0,Binder,Mexican,1,1,Filler,Dominican Republic,1,1,Length,5 1/4,1,1,Ring Gauge,45,1,1,Wrapper,Cameroon (ecuador),1,1,Strength,Mild,1,1,Country,Dominican Republic,1,1,Size,Corona,1,1,,,,,,,,,,,,,,,,,
9319,variable,,,Drew Estate La Vieja Habana (Cuban Corojo) Chateau Corona,-1,0,visible,,"<h3>Drew Estate La Vieja Habana (Cuban Corojo) Chateau Corona</h3>\n\n51/2 x 46 Château Corona\n\nThis cigar combines a beautiful Cuban Corojo wrapper with filler tobaccos from Estelí and the Jalapa Valley in Nicaragua. It is a mixed filler cigar with a premium wrapper. Medium bodied with lots of flavors, it has an earthy taste with hints of spice and a pleasant aroma.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars",,,https://cigarsnstripes.com/wp-content/uploads/2025/05/Drew-Estate-La-Vieja-Habana-Cuban-Corojo-Chateau-Corona-scaled-1.jpg,,,,,,,,,0,,Brand,Drew Estate,1,1,Quantity,"Single, 5 Cigars, Box of 20 Cigars",0,0,Length,5 1/2,1,1,Ring Gauge,46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9320,variable,,,Drew Estate La Vieja Habana (Cuban Corojo) Rothschild Luxo,-1,0,visible,,"<h3>Drew Estate La Vieja Habana (Cuban Corojo) Rothschild Luxo</h3>\n\n5 x 54 Rothschild Luxo\n\nThis cigar combines a beautiful Cuban Corojo wrapper with filler tobaccos from Estelí and the Jalapa Valley in Nicaragua. It is a mixed filler cigar with a premium wrapper. Medium bodied with lots of flavors, it has an earthy taste with hints of spice and a pleasant aroma.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars",,,https://cigarsnstripes.com/wp-content/uploads/2025/05/Drew-Estate-La-Vieja-Habana-Cuban-Corojo-Rothschild-Luxo.jpg,,,,,,,,,0,,Brand,Drew Estate,1,1,Quantity,"Single, 5 Cigars, Box of 20 Cigars",0,0,Length,5,1,1,Ring Gauge,54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321,variable,,,Drew Estate La Vieja Habana (Cuban Corojo) Bombero,-1,0,visible,,"<h3>Drew Estate La Vieja Habana (Cuban Corojo) Bombero</h3>\n\n6 x 54 Bombero\n\nThis cigar combines a beautiful Cuban Corojo wrapper with filler tobaccos from Estelí and the Jalapa Valley in Nicaragua. It is a mixed filler cigar with a premium wrapper. Medium bodied with lots of flavors, it has an earthy taste with hints of spice and a pleasant aroma.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars",,,https://cigarsnstripes.com/wp-content/uploads/2025/05/Drew-Estate-La-Vieja-Habana-Cuban-Corojo-Bombero.jpg,,,,,,,,,0,,Brand,Drew Estate,1,1,Quantity,"Single, 5 Cigars, Box of 20 Cigars",0,0,Length, 6,1,1,Ring Gauge,54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9322,variable,,,Drew Estate La Vieja Habana (Cuban Corojo) Celebration Natural,-1,0,visible,,"<h3>Drew Estate La Vieja Habana (Cuban Corojo) Celebration Natural</h3>\n\n7 x 52 Celebration National\n\nThis cigar combines a beautiful Cuban Corojo wrapper with filler tobaccos from Estelí and the Jalapa Valley in Nicaragua. It is a mixed filler cigar with a premium wrapper. Medium bodied with lots of flavors, it has an earthy taste with hints of spice and a pleasant aroma.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars",,,https://cigarsnstripes.com/wp-content/uploads/2025/05/Drew-Estate-La-Vieja-Habana-Cuban-Corojo-Celebration-Natural-scaled-1.jpg,,,,,,,,,0,,Brand,Drew Estate,1,1,Quantity,"Single, 5 Cigars, Box of 20 Cigars",0,0,Length,7,1,1,Ring Gauge,52,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9323,variable,,,Drew Estate La Vieja Habana (Cuban Corojo) Belicoso D,-1,0,visible,,"<h3>Drew Estate La Vieja Habana (Cuban Corojo) Belicoso D</h3>\n\n6 x 54 Belicoso D\n\nThis cigar combines a beautiful Cuban Corojo wrapper with filler tobaccos from Estelí and the Jalapa Valley in Nicaragua. It is a mixed filler cigar with a premium wrapper. Medium bodied with lots of flavors, it has an earthy taste with hints of spice and a pleasant aroma.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars",,,https://cigarsnstripes.com/wp-content/uploads/2025/05/Drew-Estate-La-Vieja-Habana-Cuban-Corojo-Belicoso-D-scaled-1.jpg,,,,,,,,,0,,Brand,Drew Estate,1,1,Quantity,"Single, 5 Cigars, Box of 20 Cigars",0,0,Length, 6,1,1,Ring Gauge,54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9324,variable,,,Drew Estate La Vieja Habana (Cuban Corojo) Gordito Rico,-1,0,visible,,"<h3>Drew Estate La Vieja Habana (Cuban Corojo) Gordito Rico</h3>\n\n6 x 60 Gordito Rico\n\nThis cigar combines a beautiful Cuban Corojo wrapper with filler tobaccos from Estelí and the Jalapa Valley in Nicaragua. It is a mixed filler cigar with a premium wrapper. Medium bodied with lots of flavors, it has an earthy taste with hints of spice and a pleasant aroma.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars",,,https://cigarsnstripes.com/wp-content/uploads/2025/05/Drew-Estate-La-Vieja-Habana-Cuban-Corojo-Gordito-Rico.jpg,,,,,,,,,0,,Brand,Drew Estate,1,1,Quantity,"Single, 5 Cigars, Box of 16 Cigars",0,0,Length, 6,1,1,Ring Gauge,60,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9752,variable,,,Cuban Rounds Churchill,1,0,visible,,<h3>Cuban Rounds Churchill</h3>,,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Churchill, Cuban Rounds, New Arrivals, nicaragua",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cuban-Rounds-Churchill.png,,,,,,,,,0,,Quantity,"Pack of 3 Cigars, Carton of 24 Cigars (8x3)",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9753,variable,,,Cuban Rounds Petit Corona,1,0,visible,,<h3>Cuban Rounds Petit Corona</h3>,,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Cuban Rounds, New Arrivals, nicaragua, Petit Corona",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cuban-Rounds-Petit-Corona.png,,,,,,,,,0,,Quantity,"Pack of 5 Cigars, Carton of 30 Cigars (6x5)",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9754,variable,,,Cuban Rounds Toro,1,0,visible,,<h3>Cuban Rounds Toro</h3>,,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Cuban Rounds, New Arrivals, nicaragua, toro",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cuban-Rounds-Toro-1.png,,,,,,,,,0,,Quantity,"Pack of 3 Cigars, Carton of 24 Cigars (8x3)",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9755,variable,,,Cuban Rounds Robusto,1,0,visible,,<h3>Cuban Rounds Robusto</h3>,,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Cuban Rounds, New Arrivals, nicaragua, Robusto",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cuban-Rounds-Robusto-1.png,,,,,,,,,0,,Quantity,"Pack of 3 Cigars, Carton of 24 Cigars (8x3)",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780,variable,,,Arturo Fuente Gran Reserva Cuban Corona Maduro,-1,0,visible,,"<h3>Arturo Fuente Gran Reserva Cuban Corona Maduro</h3>\n\n<ul>\n    <li><strong>Size: </strong>5 1/4 x 45</li>\n    <li><strong>Strength: </strong>Medium</li>\n</ul>\n\nDiscover the captivating depth of the Arturo Fuente Gran Reserva Cuban Corona Maduro, a 5.25x45 cigar that offers a richly satisfying smoking experience. Wrapped in a dark and oily Maduro leaf and filled with a perfectly aged blend of Dominican tobaccos, this medium to full-bodied cigar presents a complex flavor profile with notes of dark chocolate, espresso, and a subtle hint of spice. Perfect for enthusiasts who appreciate robust and nuanced flavors, this cigar is a standout choice, making it a prized addition to any discerning aficionado's collection.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Arturo Fuente, corona, Cuban Corona, Dominican Republic, Gran Reserva, Maduro, Medium, New Arrivals",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Arturo-Fuente-Gran-Reserva-Maduro-Cuban-Corona-Box-Open.png,,,,,,,,,0,,Quantity,"Single, 5 Cigars, Box of 25 Cigars",0,0,Binder,Dominican Republic,1,1,Brand,Arturo Fuente,1,1,Country,Dominican Republic,1,1,Filler,Dominican Republic,1,1,Length,5 1/4,1,1,Ring Gauge,45,1,1,Size,Corona,1,1,Strength,Medium,1,1,Wrapper,Connecticut Broadleaf (USA),1,1,,,,,,,,,,,,,,,,,,,,,
10194,variable,,,Cuba Aliados Original Blend Robusto,1,0,visible,,"<h3>Cuba Aliados Original Blend Robusto</h3>\n\n<ul>\n    <li><strong>Size: </strong>5 x 50</li>\n    <li><strong>Strength: </strong>Medium-Full</li>\n</ul>\n\nElevate your smoking experience with the Cuba Aliados Original Blend Robusto, a 5x50 cigar that embodies classic craftsmanship and rich tradition. Wrapped in a silky Honduran wrapper, this medium-bodied cigar is filled with a premium blend of Nicaraguan and Dominican tobaccos, delivering a balanced and flavorful profile. Each draw unveils notes of earth, cedar, and subtle spices, providing a smooth and enjoyable experience from start to finish. Ideal for connoisseurs and newcomers alike, the Cuba Aliados Original Blend Robusto is a distinguished choice for any refined cigar collection.\n\n<strong><em>Boxes of 20 cigars</em></strong>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Cuba Aliados, Honduras, Medium-Full, New Arrivals, Original Blend, Robusto",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Oliva-Cuba-Aliados-Original-Blend-Robusto.png,,,,,,,,,0,,Quantity,Single Cigar,0,0,Binder,Honduran,1,1,Brand,Oliva,1,1,Country,Honduras,1,1,Filler,Honduran,1,1,Length,5,1,1,Ring Gauge,50,1,1,Size,Robusto,1,1,Strength,Medium,1,1,Wrapper,Honduras (Habano),1,1,,,,,,,,,,,,,,,,,,,,,
10196,variable,,,Cuba Aliados Original Blend Toro,1,0,visible,,"<h3>Cuba Aliados Original Blend Toro</h3>\n\n<ul>\n    <li><strong>Size: </strong>6 x 52</li>\n    <li><strong>Strength: </strong>Medium</li>\n</ul>\n\nImmerse yourself in the classic elegance of the Cuba Aliados Original Blend Toro, a cigar that showcases exceptional craftsmanship and rich heritage. Wrapped in a pristine Honduran leaf, this medium-bodied cigar is filled with a meticulously balanced blend of Nicaraguan and Dominican tobaccos. Each puff delivers harmonious flavors of earth, cedar, and subtle spices, creating a smooth and refined smoking experience.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Cuba Aliados, Honduras, Medium, New Arrivals, Original Blend, toro",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Oliva-Cuba-Aliados-Original-Blend-Toro-.png,,,,,,,,,0,,Quantity,"Single, 5 Cigars, Box of 20 Cigars",0,0,Binder,Honduras,1,1,Brand,Oliva,1,1,Country,Honduras,1,1,Filler,Honduran,1,1,Length, 6,1,1,Ring Gauge,52,1,1,Size,Toro,1,1,Strength,Medium,1,1,Wrapper,Honduran Habano,1,1,,,,,,,,,,,,,,,,,,,,,
10198,variable,,,Cuba Aliados Original Blend Torpedo,1,0,visible,,"<h3>Cuba Aliados Original Blend Torpedo</h3>\n\n<ul>\n    <li><strong>Size:</strong> 6 x 54</li>\n    <li><strong>Strength: </strong>Medium</li>\n</ul>\n\nExplore the distinguished Cuba Aliados Original Blend Torpedo, a cigar that exemplifies refined craftsmanship and rich tradition. Encased in a flawless Honduran wrapper, this expertly rolled torpedo houses a premium blend of Nicaraguan and Dominican fillers. Each draw offers a smooth, medium-bodied experience with well-balanced flavors of earth, cedar, and nuanced spices, providing a sophisticated and satisfying smoke. Ideal for connoisseurs seeking depth and elegance, the Cuba Aliados Original Blend Torpedo is a standout addition to any discerning cigar collection.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Cuba Aliados, Honduras, Medium, New Arrivals, Original Blend, torpedo",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Oliva-Cuba-Aliados-Original-Blend-Torpedo.png,,,,,,,,,0,,Quantity,"Single, 5 Cigars, Box of 20 Cigars",0,0,Binder,Honduras,1,1,Brand,Oliva,1,1,Country,Honduras,1,1,Filler,Honduran,1,1,Length, 6,1,1,Ring Gauge,54,1,1,Size,Torpedo,1,1,Strength,Medium,1,1,Wrapper,Honduras (Habano),1,1,,,,,,,,,,,,,,,,,,,,,
10200,variable,,,Cuba Aliados Original Blend Regordo,1,0,visible,,"<h3>Cuba Aliados Original Blend Regordo</h3>\n\n<ul>\n    <li><strong>Size:</strong> 6 x 60</li>\n    <li><strong>Strength: </strong>Medium</li>\n</ul>\n\nSavor the refined craftsmanship of the Cuba Aliados Original Blend Regordo, a cigar that combines tradition with exceptional quality. Featuring a silky Honduran wrapper and a masterful blend of Nicaraguan and Dominican fillers, this medium-bodied cigar offers a rich and balanced flavor profile. Each draw reveals layered notes of earth, cedar, and subtle spices, delivering a smooth and memorable smoking experience. Perfect for aficionados who appreciate depth and complexity, this cigar is an elegant addition to any premium cigar collection.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Cuba Aliados, Gordo, Honduras, Medium, New Arrivals, Original Blend",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Oliva-Cuba-Aliados-Original-Blend-Regordo.png,,,,,,,,,0,,Quantity,"Single, 5 Cigars, Box of 20 Cigars",0,0,Binder,Honduras,1,1,Brand,Oliva,1,1,Country,Honduras,1,1,Filler,Honduran,1,1,Length, 6,1,1,Ring Gauge,60,1,1,Size,Gordo,1,1,Strength,Medium,1,1,Wrapper,Honduran Habano,1,1,,,,,,,,,,,,,,,,,,,,,
10202,variable,,,Cuba Aliados Original Blend Churchill,1,0,visible,,"<h3>Cuba Aliados Original Blend Churchill</h3>\n\n<ul>\n    <li><strong>Size: </strong>7 x 50</li>\n    <li><strong>Strength: </strong>Medium</li>\n</ul>\n\nExperience the timeless elegance of the Cuba Aliados Original Blend Churchill, a 7x50 cigar that embodies classic craftsmanship and rich tradition. Wrapped in a beautiful Honduran wrapper, this cigar features a perfectly balanced blend of premium Nicaraguan and Dominican fillers. Each puff delivers a smooth, medium-bodied flavor profile with notes of earth, cedar, and subtle spices, offering a refined and satisfying smoking experience. Ideal for both seasoned aficionados and those new to premium cigars, this is a sophisticated choice for any humidor.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Churchill, Cuba Aliados, Honduras, Medium, New Arrivals, Original Blend",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Oliva-Cuba-Aliados-Original-Blend-Churchill.png,,,,,,,,,0,,Quantity,"Single, 5 Cigars, Box of 20 Cigars",0,0,Binder,Honduran,1,1,Brand,Oliva,1,1,Country,Honduras,1,1,Filler,Honduran,1,1,Length,7 1/4,1,1,Ring Gauge,50,1,1,Size,Churchill,1,1,Strength,Medium,1,1,Wrapper,Honduran Habano,1,1,,,,,,,,,,,,,,,,,,,,,
10221,variable,,,Cuba Aliados by EPC Robusto,1,0,visible,,"<h3>Cuba Aliados by EPC Robusto</h3>\n\n<ul>\n    <li><strong>Size:</strong> 5 x 50</li>\n    <li><strong>Strength: </strong>Medium</li>\n</ul>\n\nDiscover the exquisite craftsmanship of the Cuba Aliados by EPC Robusto, a 5x50 cigar that promises a premium smoking experience. This expertly crafted cigar features a luxurious Ecuadorian Habano wrapper, enveloping a meticulously blended core of Nicaraguan and Dominican long-fillers. Each draw offers a harmonious balance of rich flavors, including notes of cedar, spice, and a hint of sweetness, creating a complex yet smooth profile. Perfect for discerning aficionados, the Cuba Aliados by EPC Robusto stands out as a testament to quality and sophistication, making it a distinguished addition to any cigar collection.\n\n<strong><em>Boxes of 20 cigars</em></strong>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Cuba Aliados, Dominican Republic, EP Carrillo, Medium, Robusto",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Oliva-Cuba-Aliados-by-EPC-Robusto.png,,,,,,,,,0,,Quantity,Single Cigar,0,0,Binder,Dominican Republic,1,1,Brand,E.P. Carillo,1,1,Country,Dominican Republic,1,1,Filler,"Dominican Republic, Nicaragua",1,1,Length,5,1,1,Ring Gauge,50,1,1,Size,Robusto,1,1,Strength,Medium,1,1,Wrapper,Ecuadorian Sumatra,1,1,,,,,,,,,,,,,,,,,,,,,
10632,variable,,,Cuba Aliados by EPC Toro,1,0,visible,,"<h3>Cuba Aliados by EPC Toro</h3>\n\n<ul>\n    <li><strong>Size: </strong>6 x 52</li>\n    <li><strong>Strength: </strong>Medium</li>\n</ul>\n\nWrapped in a lush Ecuadorian wrapper and filled with a finely balanced blend of Nicaraguan and Dominican tobaccos, this medium-to-full-bodied cigar delivers a complex flavor profile featuring notes of dark chocolate, roasted coffee, sweet spices, and earthy undertones. The Toro size ensures an excellent draw and a consistent burn, providing a smooth and satisfying smoking experience. Ideal for aficionados seeking depth and character.\n\n<strong><em>Boxes of 20 cigars</em></strong>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, New Arrivals, Cigars > Non-Cuban Cigars","Aliados, Cuba, Dominican Republic, E.P. Carrillo, Ecuadorian Sumatra, Medium, New Arrivals, toro",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cuba-Aliados-by-EPC-toro.png,,,,,,,,,0,,Quantity,Single Cigar,0,0,Binder,Dominican Republic,1,1,Brand,E.P. Carillo,1,1,Country,Dominican Republic,1,1,Filler,"Dominican Republic, Nicaragua",1,1,Length, 6,1,1,Ring Gauge,52,1,1,Size,Toro,1,1,Strength,Medium,1,1,Wrapper,Ecuadorian Sumatra,1,1,,,,,,,,,,,,,,,,,,,,,
10634,variable,,,Cuba Aliados by EPC Torpedo,1,0,visible,,"<h3>Cuba Aliados by EPC Torpedo</h3>\n\n<ul>\n    <li><strong>Size: </strong>6 x 54</li>\n    <li><strong>Strength: </strong>Medium</li>\n</ul>\n\nWrapped in a luxurious Ecuadorian wrapper and filled with an expertly blended mix of Nicaraguan and Dominican tobaccos, this medium-to-full-bodied cigar offers a rich and layered flavor profile with notes of dark chocolate, roasted coffee, sweet spices, and earthy undertones. Perfect for connoisseurs who appreciate depth and complexity, the Cuba Aliados by EPC Torpedo is a distinguished addition to any premium cigar collection.\n\n<strong><em>Boxes of 20 cigars</em></strong>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, New Arrivals, Cigars > Non-Cuban Cigars","Cuba Aliados, Dominican Republic, E.P. Carillo, Ecuadorian Sumatra, Medium, New Arrivals, torpedo",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cuba-Aliados-by-EPC-torpedo.png,,,,,,,,,0,,Quantity,Single Cigar,0,0,Binder,Nicaragua,1,1,Brand,E.P. Carillo,1,1,Country,Dominican Republic,1,1,Filler,"Dominican Republic, Nicaragua",1,1,Length, 6,1,1,Ring Gauge,54,1,1,Size,Torpedo,1,1,Strength,Medium,1,1,Wrapper,Ecuadorian Sumatra,1,1,,,,,,,,,,,,,,,,,,,,,
10703,variable,,,Cuba Aliados by EPC Regordo,1,0,visible,,<h3>Cuba Aliados by EPC Regordo</h3>\n\n<ul>\n    <li><strong>Size: </strong>6 x 60</li>\n    <li><strong>Strength: </strong>Medium</li>\n</ul>\n\n<strong><em>Boxes of 20 cigars</em></strong>,,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, New Arrivals, Cigars > Non-Cuban Cigars","Cuba Aliados, Dominican Republic, E.P. Carillo, Ecuadorian Sumatra, Gordo, Medium, New Arrivals",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cuba-Aliados-by-EPC-regordo.png,,,,,,,,,0,,Quantity,Single Cigar,0,0,Binder,Nicaragua,1,1,Brand,E.P. Carillo,1,1,Country,Dominican Republic,1,1,Filler,"Dominican Republic, Nicaragua",1,1,Length, 6,1,1,Ring Gauge,60,1,1,Size,Gordo,1,1,Strength,Medium,1,1,Wrapper,Ecuadorian Sumatra,1,1,,,,,,,,,,,,,,,,,,,,,
